Year,Week,GameID,Team Home Abbrev,Team Home Name, Team Home Score,Team Away Abbrev,Team Away Name,Team Away Score
1968,11,1968112406,BAL,colts,21,MIN,vikings,9
1968,11,1968112411,LA,rams,24,NYG,giants,21
1968,11,1968112404,WAS,redskins,7,GB,packers,27
1968,11,1968112403,CHI,bears,3,DAL,cowboys,34
1968,11,1968112402,STL,cardinals,17,ATL,falcons,12
1968,11,1968112401,PIT,steelers,28,SF,49ers,45
1968,11,1968112400,CLE,browns,47,PHI,eagles,13
1968,12,1968112803,DET,lions,0,PHI,eagles,12
1968,12,1968112802,KC,chiefs,24,HOU,oilers,10
1968,12,1968112800,OAK,raiders,13,BUF,bills,10
1968,12,1968112801,DAL,cowboys,29,WAS,redskins,20
1968,12,1968120103,MIN,vikings,3,LA,rams,31
1968,12,1968120100,BAL,colts,44,ATL,falcons,0
1968,12,1968120101,BOS,patriots,33,CIN,bengals,14
1968,12,1968120102,PIT,steelers,10,STL,cardinals,20
1968,12,1968120104,DEN,broncos,23,SD,chargers,47
1968,12,1968120108,CLE,browns,45,NYG,giants,10
1968,12,1968120107,NYJ,jets,35,MIA,dolphins,17
1968,12,1968120106,SF,49ers,27,GB,packers,20
1968,12,1968120105,NO,saints,17,CHI,bears,23
1968,13,1968120700,GB,packers,3,BAL,colts,16
1968,13,1968120701,HOU,oilers,35,BUF,bills,6
1968,13,1968120804,DAL,cowboys,28,PIT,steelers,7
1968,13,1968120800,SD,chargers,3,KC,chiefs,40
1968,13,1968120801,OAK,raiders,33,DEN,broncos,27
1968,13,1968120807,SF,49ers,20,MIN,vikings,30
1968,13,1968120806,MIA,dolphins,38,BOS,patriots,7
1968,13,1968120809,NYG,giants,21,STL,cardinals,28
1968,13,1968120808,PHI,eagles,29,NO,saints,17
1968,13,1968120805,ATL,falcons,7,DET,lions,24
1968,13,1968120810,WAS,redskins,21,CLE,browns,24
1968,13,1968120803,LA,rams,16,CHI,bears,17
1968,13,1968120802,NYJ,jets,27,CIN,bengals,14
1968,14,1968121401,DEN,broncos,7,KC,chiefs,30
1968,14,1968121400,STL,cardinals,27,CLE,browns,16
1968,14,1968121509,HOU,oilers,45,BOS,patriots,17
1968,14,1968121504,WAS,redskins,14,DET,lions,3
1968,14,1968121505,MIA,dolphins,7,NYJ,jets,31
1968,14,1968121502,PHI,eagles,17,MIN,vikings,24
1968,14,1968121501,LA,rams,24,BAL,colts,28
1968,14,1968121500,ATL,falcons,12,SF,49ers,14
1968,14,1968121503,NO,saints,24,PIT,steelers,14
1968,14,1968121508,NYG,giants,10,DAL,cowboys,28
1968,14,1968121507,SD,chargers,27,OAK,raiders,34
1968,14,1968121506,CHI,bears,27,GB,packers,28
1969,1,1969091402,OAK,raiders,21,HOU,oilers,17
1969,1,1969091403,CIN,bengals,27,MIA,dolphins,21
1969,1,1969091404,BUF,bills,19,NYJ,jets,33
1969,1,1969091401,SD,chargers,9,KC,chiefs,27
1969,1,1969091400,DEN,broncos,35,BOS,patriots,7
1969,2,1969092000,OAK,raiders,20,MIA,dolphins,17
1969,2,1969092105,PIT,steelers,16,DET,lions,13
1969,2,1969092104,GB,packers,17,CHI,bears,0
1969,2,1969092103,BUF,bills,3,HOU,oilers,17
1969,2,1969092102,NO,saints,20,WAS,redskins,26
1969,2,1969092101,ATL,falcons,24,SF,49ers,12
1969,2,1969092100,PHI,eagles,20,CLE,browns,27
1969,2,1969092106,BAL,colts,20,LA,rams,27
1969,2,1969092111,BOS,patriots,0,KC,chiefs,31
1969,2,1969092110,DEN,broncos,21,NYJ,jets,19
1969,2,1969092109,CIN,bengals,34,SD,chargers,20
1969,2,1969092108,DAL,cowboys,24,STL,cardinals,3
1969,2,1969092107,NYG,giants,24,MIN,vikings,23
1969,3,1969092806,CLE,browns,27,WAS,redskins,23
1969,3,1969092811,BOS,patriots,23,OAK,raiders,38
1969,3,1969092810,LA,rams,17,ATL,falcons,7
1969,3,1969092809,HOU,oilers,22,MIA,dolphins,10
1969,3,1969092808,STL,cardinals,20,CHI,bears,17
1969,3,1969092807,GB,packers,14,SF,49ers,7
1969,3,1969092812,PHI,eagles,41,PIT,steelers,27
1969,3,1969092805,NO,saints,17,DAL,cowboys,21
1969,3,1969092804,SD,chargers,34,NYJ,jets,27
1969,3,1969092803,MIN,vikings,52,BAL,colts,14
1969,3,1969092802,BUF,bills,41,DEN,broncos,28
1969,3,1969092801,DET,lions,24,NYG,giants,0
1969,3,1969092800,CIN,bengals,24,KC,chiefs,19
1969,4,1969100401,SD,chargers,21,CIN,bengals,14
1969,4,1969100400,MIA,dolphins,20,OAK,raiders,20
1969,4,1969100501,PHI,eagles,7,DAL,cowboys,38
1969,4,1969100508,SF,49ers,17,WAS,redskins,17
1969,4,1969100509,CLE,browns,21,DET,lions,28
1969,4,1969100506,BOS,patriots,14,NYJ,jets,23
1969,4,1969100505,PIT,steelers,14,STL,cardinals,27
1969,4,1969100504,DEN,broncos,13,KC,chiefs,26
1969,4,1969100503,HOU,oilers,28,BUF,bills,14
1969,4,1969100502,ATL,falcons,14,BAL,colts,21
1969,4,1969100507,MIN,vikings,19,GB,packers,7
1969,4,1969100500,LA,rams,36,NO,saints,17
1969,4,1969100510,NYG,giants,28,CHI,bears,24
1969,5,1969101101,BUF,bills,23,BOS,patriots,16
1969,5,1969101102,MIA,dolphins,14,SD,chargers,21
1969,5,1969101210,CIN,bengals,7,NYJ,jets,21
1969,5,1969101209,ATL,falcons,17,DAL,cowboys,24
1969,5,1969101208,WAS,redskins,33,STL,cardinals,17
1969,5,1969101206,SF,49ers,21,LA,rams,27
1969,5,1969101205,KC,chiefs,24,HOU,oilers,0
1969,5,1969101204,DET,lions,17,GB,packers,28
1969,5,1969101200,NYG,giants,10,PIT,steelers,7
1969,5,1969101201,CHI,bears,0,MIN,vikings,31
1969,5,1969101203,DEN,broncos,14,OAK,raiders,24
1969,5,1969101202,NO,saints,17,CLE,browns,27
1969,5,1969101300,BAL,colts,24,PHI,eagles,20
1969,6,1969101800,CLE,browns,42,PIT,steelers,31
1969,6,1969101910,KC,chiefs,17,MIA,dolphins,10
1969,6,1969101909,LA,rams,34,GB,packers,21
1969,6,1969101908,OAK,raiders,50,BUF,bills,21
1969,6,1969101907,BOS,patriots,10,SD,chargers,13
1969,6,1969101906,DET,lions,13,CHI,bears,7
1969,6,1969101905,CIN,bengals,23,DEN,broncos,30
1969,6,1969101900,NO,saints,10,BAL,colts,30
1969,6,1969101904,STL,cardinals,10,MIN,vikings,27
1969,6,1969101903,WAS,redskins,20,NYG,giants,14
1969,6,1969101902,DAL,cowboys,49,PHI,eagles,14
1969,6,1969101901,SF,49ers,7,ATL,falcons,21
1969,6,1969102000,NYJ,jets,26,HOU,oilers,17
1969,7,1969102609,HOU,oilers,24,DEN,broncos,21
1969,7,1969102608,SD,chargers,12,OAK,raiders,24
1969,7,1969102607,PIT,steelers,7,WAS,redskins,14
1969,7,1969102606,BAL,colts,21,SF,49ers,24
1969,7,1969102605,PHI,eagles,13,NO,saints,10
1969,7,1969102610,CLE,browns,21,STL,cardinals,21
1969,7,1969102603,GB,packers,28,ATL,falcons,10
1969,7,1969102602,CHI,bears,7,LA,rams,9
1969,7,1969102601,KC,chiefs,42,CIN,bengals,22
1969,7,1969102600,MIA,dolphins,24,BUF,bills,6
1969,7,1969102604,MIN,vikings,24,DET,lions,10
1969,7,1969102611,NYJ,jets,23,BOS,patriots,17
1969,7,1969102700,DAL,cowboys,25,NYG,giants,3
1969,8,1969110202,NYG,giants,20,PHI,eagles,23
1969,8,1969110210,CLE,browns,42,DAL,cowboys,10
1969,8,1969110211,BUF,bills,7,KC,chiefs,29
1969,8,1969110212,BOS,patriots,24,HOU,oilers,0
1969,8,1969110200,DEN,broncos,13,SD,chargers,0
1969,8,1969110201,STL,cardinals,42,NO,saints,51
1969,8,1969110209,MIN,vikings,31,CHI,bears,14
1969,8,1969110203,CIN,bengals,31,OAK,raiders,17
1969,8,1969110204,PIT,steelers,34,GB,packers,38
1969,8,1969110205,NYJ,jets,34,MIA,dolphins,31
1969,8,1969110206,SF,49ers,14,DET,lions,26
1969,8,1969110207,BAL,colts,41,WAS,redskins,17
1969,8,1969110208,ATL,falcons,6,LA,rams,38
1969,8,1969110911,HOU,oilers,31,CIN,bengals,31
1969,8,1969110910,WAS,redskins,28,PHI,eagles,28
1969,8,1969110909,NYJ,jets,16,BUF,bills,6
1969,8,1969110912,MIN,vikings,51,CLE,browns,3
1969,8,1969110900,BOS,patriots,16,MIA,dolphins,17
1969,8,1969110901,BAL,colts,14,GB,packers,6
1969,8,1969110902,KC,chiefs,27,SD,chargers,3
1969,8,1969110903,OAK,raiders,41,DEN,broncos,10
1969,8,1969110904,STL,cardinals,42,NYG,giants,17
1969,8,1969110905,CHI,bears,38,PIT,steelers,7
1969,8,1969110906,DET,lions,27,ATL,falcons,21
1969,8,1969110907,DAL,cowboys,33,NO,saints,17
1969,8,1969110908,LA,rams,41,SF,49ers,30
1969,9,1969111606,ATL,falcons,48,CHI,bears,31
1969,9,1969111611,DEN,broncos,20,HOU,oilers,20
1969,9,1969111610,PIT,steelers,3,CLE,browns,24
1969,9,1969111609,DET,lions,20,STL,cardinals,0
1969,9,1969111608,GB,packers,7,MIN,vikings,9
1969,9,1969111607,OAK,raiders,21,SD,chargers,16
1969,9,1969111612,NYG,giants,24,NO,saints,25
1969,9,1969111605,BUF,bills,28,MIA,dolphins,3
1969,9,1969111604,SF,49ers,20,BAL,colts,17
1969,9,1969111603,WAS,redskins,28,DAL,cowboys,41
1969,9,1969111602,CIN,bengals,14,BOS,patriots,25
1969,9,1969111601,NYJ,jets,16,KC,chiefs,34
1969,9,1969111600,PHI,eagles,17,LA,rams,23
1969,10,1969112309,STL,cardinals,30,PHI,eagles,34
1969,10,1969112308,SD,chargers,45,DEN,broncos,24
1969,10,1969112307,MIN,vikings,52,PIT,steelers,14
1969,10,1969112306,NO,saints,43,SF,49ers,38
1969,10,1969112305,LA,rams,24,DAL,cowboys,23
1969,10,1969112304,WAS,redskins,27,ATL,falcons,20
1969,10,1969112303,KC,chiefs,24,OAK,raiders,27
1969,10,1969112302,CHI,bears,21,BAL,colts,24
1969,10,1969112310,GB,packers,10,DET,lions,16
1969,10,1969112311,CLE,browns,28,NYG,giants,17
1969,10,1969112312,MIA,dolphins,7,HOU,oilers,32
1969,10,1969112301,NYJ,jets,40,CIN,bengals,7
1969,10,1969112300,BOS,patriots,35,BUF,bills,21
1969,10,1969112703,HOU,oilers,17,SD,chargers,21
1969,10,1969112701,KC,chiefs,31,DEN,broncos,17
1969,10,1969112702,DAL,cowboys,24,SF,49ers,24
1969,10,1969112700,DET,lions,0,MIN,vikings,27
1969,11,1969113004,BAL,colts,13,ATL,falcons,6
1969,11,1969113007,MIA,dolphins,23,BOS,patriots,38
1969,11,1969113006,STL,cardinals,47,PIT,steelers,10
1969,11,1969113005,GB,packers,20,NYG,giants,10
1969,11,1969113008,NO,saints,26,PHI,eagles,17
1969,11,1969113003,CHI,bears,24,CLE,browns,28
1969,11,1969113002,WAS,redskins,13,LA,rams,24
1969,11,1969113001,BUF,bills,16,CIN,bengals,13
1969,11,1969113000,NYJ,jets,14,OAK,raiders,27
1969,12,1969120600,SF,49ers,42,CHI,bears,21
1969,12,1969120601,HOU,oilers,26,NYJ,jets,34
1969,12,1969120700,PIT,steelers,7,DAL,cowboys,10
1969,12,1969120706,BAL,colts,17,DET,lions,17
1969,12,1969120703,OAK,raiders,37,CIN,bengals,17
1969,12,1969120702,ATL,falcons,45,NO,saints,17
1969,12,1969120701,LA,rams,13,MIN,vikings,20
1969,12,1969120705,CLE,browns,20,GB,packers,7
1969,12,1969120704,KC,chiefs,22,BUF,bills,19
1969,12,1969120710,MIA,dolphins,27,DEN,broncos,24
1969,12,1969120709,PHI,eagles,29,WAS,redskins,34
1969,12,1969120708,SD,chargers,28,BOS,patriots,18
1969,12,1969120707,NYG,giants,49,STL,cardinals,6
1969,13,1969121300,OAK,raiders,10,KC,chiefs,6
1969,13,1969121301,DAL,cowboys,27,BAL,colts,10
1969,13,1969121404,MIA,dolphins,9,NYJ,jets,27
1969,13,1969121400,DEN,broncos,27,CIN,bengals,16
1969,13,1969121401,MIN,vikings,10,SF,49ers,7
1969,13,1969121409,DET,lions,28,LA,rams,0
1969,13,1969121408,STL,cardinals,21,CLE,browns,27
1969,13,1969121407,PIT,steelers,17,NYG,giants,21
1969,13,1969121406,WAS,redskins,17,NO,saints,14
1969,13,1969121405,HOU,oilers,27,BOS,patriots,23
1969,13,1969121410,CHI,bears,3,GB,packers,21
1969,13,1969121403,PHI,eagles,3,ATL,falcons,27
1969,13,1969121402,SD,chargers,45,BUF,bills,6
1969,14,1969122103,CHI,bears,3,DET,lions,20
1969,14,1969122106,SF,49ers,14,PHI,eagles,13
1969,14,1969122105,DAL,cowboys,20,WAS,redskins,10
1969,14,1969122104,GB,packers,45,STL,cardinals,28
1969,14,1969122107,ATL,falcons,10,MIN,vikings,3
1969,14,1969122102,NYG,giants,27,CLE,browns,14
1969,14,1969122101,LA,rams,7,BAL,colts,13
1969,14,1969122100,NO,saints,27,PIT,steelers,24
1970,1,1970091800,LA,rams,34,STL,cardinals,13
1970,1,1970091900,NYG,giants,16,CHI,bears,24
1970,1,1970092009,PIT,steelers,7,HOU,oilers,19
1970,1,1970092008,BUF,bills,10,DEN,broncos,25
1970,1,1970092007,MIN,vikings,27,KC,chiefs,10
1970,1,1970092006,SF,49ers,26,WAS,redskins,17
1970,1,1970092005,SD,chargers,14,BAL,colts,16
1970,1,1970092004,NO,saints,3,ATL,falcons,14
1970,1,1970092000,CIN,bengals,31,OAK,raiders,21
1970,1,1970092001,GB,packers,0,DET,lions,40
1970,1,1970092003,PHI,eagles,7,DAL,cowboys,17
1970,1,1970092002,BOS,patriots,27,MIA,dolphins,14
1970,1,1970092100,CLE,browns,31,NYJ,jets,21
1970,2,1970092711,DAL,cowboys,28,NYG,giants,10
1970,2,1970092710,MIN,vikings,26,NO,saints,0
1970,2,1970092709,CHI,bears,20,PHI,eagles,16
1970,2,1970092708,SF,49ers,34,CLE,browns,31
1970,2,1970092707,DET,lions,38,CIN,bengals,3
1970,2,1970092706,STL,cardinals,27,WAS,redskins,17
1970,2,1970092705,DEN,broncos,16,PIT,steelers,13
1970,2,1970092704,BOS,patriots,21,NYJ,jets,31
1970,2,1970092703,GB,packers,27,ATL,falcons,24
1970,2,1970092702,HOU,oilers,10,MIA,dolphins,20
1970,2,1970092701,SD,chargers,27,OAK,raiders,27
1970,2,1970092700,BUF,bills,0,LA,rams,19
1970,2,1970092800,BAL,colts,24,KC,chiefs,44
1970,3,1970100301,CLE,browns,15,PIT,steelers,7
1970,3,1970100300,MIA,dolphins,20,OAK,raiders,13
1970,3,1970100401,NO,saints,14,NYG,giants,10
1970,3,1970100400,GB,packers,13,MIN,vikings,10
1970,3,1970100409,STL,cardinals,20,DAL,cowboys,7
1970,3,1970100403,BOS,patriots,6,BAL,colts,14
1970,3,1970100404,CIN,bengals,13,HOU,oilers,20
1970,3,1970100402,ATL,falcons,21,SF,49ers,20
1970,3,1970100408,LA,rams,37,SD,chargers,10
1970,3,1970100407,PHI,eagles,21,WAS,redskins,33
1970,3,1970100406,BUF,bills,34,NYJ,jets,31
1970,3,1970100405,DEN,broncos,26,KC,chiefs,13
1970,3,1970100500,DET,lions,28,CHI,bears,14
1970,4,1970101000,NYJ,jets,6,MIA,dolphins,20
1970,4,1970101109,KC,chiefs,23,BOS,patriots,10
1970,4,1970101108,HOU,oilers,20,BAL,colts,24
1970,4,1970101107,WAS,redskins,31,DET,lions,10
1970,4,1970101106,OAK,raiders,35,DEN,broncos,23
1970,4,1970101105,CHI,bears,0,MIN,vikings,24
1970,4,1970101110,DAL,cowboys,13,ATL,falcons,0
1970,4,1970101103,CLE,browns,30,CIN,bengals,27
1970,4,1970101102,STL,cardinals,24,NO,saints,17
1970,4,1970101101,NYG,giants,30,PHI,eagles,23
1970,4,1970101100,PIT,steelers,23,BUF,bills,10
1970,4,1970101104,LA,rams,6,SF,49ers,20
1970,4,1970101200,SD,chargers,20,GB,packers,22
1970,5,1970101811,CLE,browns,24,DET,lions,41
1970,5,1970101810,DEN,broncos,24,ATL,falcons,10
1970,5,1970101809,PHI,eagles,20,STL,cardinals,35
1970,5,1970101808,BOS,patriots,0,NYG,giants,16
1970,5,1970101807,CIN,bengals,19,KC,chiefs,27
1970,5,1970101806,HOU,oilers,3,PIT,steelers,7
1970,5,1970101805,CHI,bears,7,SD,chargers,20
1970,5,1970101804,BUF,bills,14,MIA,dolphins,33
1970,5,1970101803,SF,49ers,20,NO,saints,20
1970,5,1970101802,NYJ,jets,22,BAL,colts,29
1970,5,1970101801,GB,packers,21,LA,rams,31
1970,5,1970101800,MIN,vikings,54,DAL,cowboys,13
1970,5,1970101900,OAK,raiders,34,WAS,redskins,20
1970,6,1970102511,MIA,dolphins,0,CLE,browns,28
1970,6,1970102505,ATL,falcons,32,NO,saints,14
1970,6,1970102504,SD,chargers,31,HOU,oilers,31
1970,6,1970102503,NYG,giants,35,STL,cardinals,17
1970,6,1970102502,GB,packers,30,PHI,eagles,17
1970,6,1970102501,OAK,raiders,31,PIT,steelers,14
1970,6,1970102500,CHI,bears,10,DET,lions,16
1970,6,1970102510,WAS,redskins,20,CIN,bengals,0
1970,6,1970102509,KC,chiefs,16,DAL,cowboys,27
1970,6,1970102508,SF,49ers,19,DEN,broncos,14
1970,6,1970102507,NYJ,jets,6,BUF,bills,10
1970,6,1970102506,BAL,colts,27,BOS,patriots,3
1970,6,1970102600,MIN,vikings,13,LA,rams,3
1970,7,1970110110,DAL,cowboys,21,PHI,eagles,17
1970,7,1970110109,NYJ,jets,10,NYG,giants,22
1970,7,1970110108,STL,cardinals,44,HOU,oilers,0
1970,7,1970110107,BOS,patriots,10,BUF,bills,45
1970,7,1970110106,BAL,colts,35,MIA,dolphins,0
1970,7,1970110111,KC,chiefs,17,OAK,raiders,17
1970,7,1970110104,ATL,falcons,14,CHI,bears,23
1970,7,1970110103,NO,saints,17,LA,rams,30
1970,7,1970110102,CLE,browns,10,SD,chargers,27
1970,7,1970110101,DEN,broncos,3,WAS,redskins,19
1970,7,1970110100,DET,lions,17,MIN,vikings,30
1970,7,1970110105,SF,49ers,26,GB,packers,10
1970,7,1970110200,PIT,steelers,21,CIN,bengals,10
1970,8,1970110811,PIT,steelers,21,NYJ,jets,17
1970,8,1970110810,STL,cardinals,31,BOS,patriots,0
1970,8,1970110809,PHI,eagles,24,MIA,dolphins,17
1970,8,1970110808,CHI,bears,16,SF,49ers,37
1970,8,1970110807,LA,rams,10,ATL,falcons,10
1970,8,1970110806,WAS,redskins,10,MIN,vikings,19
1970,8,1970110805,NO,saints,19,DET,lions,17
1970,8,1970110804,KC,chiefs,24,HOU,oilers,9
1970,8,1970110803,NYG,giants,23,DAL,cowboys,20
1970,8,1970110802,SD,chargers,24,DEN,broncos,21
1970,8,1970110801,BUF,bills,14,CIN,bengals,43
1970,8,1970110800,OAK,raiders,23,CLE,browns,20
1970,8,1970110900,GB,packers,10,BAL,colts,13
1970,9,1970111505,MIN,vikings,24,DET,lions,20
1970,9,1970111504,GB,packers,20,CHI,bears,19
1970,9,1970111503,CIN,bengals,14,CLE,browns,10
1970,9,1970111502,BAL,colts,17,BUF,bills,17
1970,9,1970111501,HOU,oilers,20,SF,49ers,30
1970,9,1970111506,DEN,broncos,19,OAK,raiders,24
1970,9,1970111500,PIT,steelers,14,KC,chiefs,31
1970,9,1970111511,MIA,dolphins,21,NO,saints,10
1970,9,1970111510,BOS,patriots,14,SD,chargers,16
1970,9,1970111509,LA,rams,20,NYJ,jets,31
1970,9,1970111508,PHI,eagles,13,ATL,falcons,13
1970,9,1970111507,NYG,giants,35,WAS,redskins,33
1970,9,1970111600,DAL,cowboys,0,STL,cardinals,38
1970,10,1970112211,OAK,raiders,20,SD,chargers,17
1970,10,1970112210,CIN,bengals,34,PIT,steelers,7
1970,10,1970112209,KC,chiefs,6,STL,cardinals,6
1970,10,1970112208,NO,saints,6,DEN,broncos,31
1970,10,1970112207,CHI,bears,31,BUF,bills,13
1970,10,1970112206,ATL,falcons,7,LA,rams,17
1970,10,1970112205,DET,lions,28,SF,49ers,7
1970,10,1970112204,MIA,dolphins,34,BAL,colts,17
1970,10,1970112203,CLE,browns,28,HOU,oilers,14
1970,10,1970112202,MIN,vikings,10,GB,packers,3
1970,10,1970112201,WAS,redskins,21,DAL,cowboys,45
1970,10,1970112200,NYJ,jets,17,BOS,patriots,3
1970,10,1970112300,PHI,eagles,23,NYG,giants,20
1970,11,1970112600,DET,lions,28,OAK,raiders,14
1970,11,1970112601,DAL,cowboys,16,GB,packers,3
1970,11,1970112909,SF,49ers,13,LA,rams,30
1970,11,1970112908,PIT,steelers,28,CLE,browns,9
1970,11,1970112907,WAS,redskins,24,NYG,giants,27
1970,11,1970112906,BAL,colts,21,CHI,bears,20
1970,11,1970112905,NYJ,jets,20,MIN,vikings,10
1970,11,1970112904,CIN,bengals,26,NO,saints,6
1970,11,1970112900,HOU,oilers,31,DEN,broncos,21
1970,11,1970112901,STL,cardinals,23,PHI,eagles,14
1970,11,1970112903,KC,chiefs,26,SD,chargers,14
1970,11,1970112902,BUF,bills,10,BOS,patriots,14
1970,11,1970113000,ATL,falcons,7,MIA,dolphins,20
1970,12,1970120500,MIN,vikings,16,CHI,bears,13
1970,12,1970120610,NYJ,jets,13,OAK,raiders,14
1970,12,1970120609,KC,chiefs,16,DEN,broncos,0
1970,12,1970120608,DAL,cowboys,34,WAS,redskins,0
1970,12,1970120607,DET,lions,16,STL,cardinals,3
1970,12,1970120606,BAL,colts,29,PHI,eagles,10
1970,12,1970120605,LA,rams,34,NO,saints,16
1970,12,1970120600,SF,49ers,24,ATL,falcons,20
1970,12,1970120604,PIT,steelers,12,GB,packers,20
1970,12,1970120603,SD,chargers,14,CIN,bengals,17
1970,12,1970120602,MIA,dolphins,37,BOS,patriots,20
1970,12,1970120601,NYG,giants,20,BUF,bills,6
1970,12,1970120700,HOU,oilers,10,CLE,browns,21
1970,13,1970121200,OAK,raiders,20,KC,chiefs,6
1970,13,1970121201,CLE,browns,2,DAL,cowboys,6
1970,13,1970121309,NO,saints,27,SF,49ers,38
1970,13,1970121308,MIA,dolphins,16,NYJ,jets,10
1970,13,1970121307,DEN,broncos,17,SD,chargers,17
1970,13,1970121306,ATL,falcons,27,PIT,steelers,16
1970,13,1970121305,BUF,bills,14,BAL,colts,20
1970,13,1970121304,HOU,oilers,20,CIN,bengals,30
1970,13,1970121300,STL,cardinals,17,NYG,giants,34
1970,13,1970121301,CHI,bears,35,GB,packers,17
1970,13,1970121303,WAS,redskins,24,PHI,eagles,6
1970,13,1970121302,BOS,patriots,14,MIN,vikings,35
1970,13,1970121400,LA,rams,23,DET,lions,28
1970,14,1970121900,BAL,colts,35,NYJ,jets,20
1970,14,1970122002,DAL,cowboys,52,HOU,oilers,10
1970,14,1970122009,OAK,raiders,7,SF,49ers,38
1970,14,1970122007,NO,saints,3,CHI,bears,24
1970,14,1970122006,NYG,giants,3,LA,rams,31
1970,14,1970122005,DET,lions,20,GB,packers,0
1970,14,1970122004,MIA,dolphins,45,BUF,bills,7
1970,14,1970122003,WAS,redskins,28,STL,cardinals,27
1970,14,1970122008,DEN,broncos,13,CLE,browns,27
1970,14,1970122001,PHI,eagles,30,PIT,steelers,20
1970,14,1970122000,ATL,falcons,7,MIN,vikings,37
1970,14,1970122011,CIN,bengals,45,BOS,patriots,7
1970,14,1970122010,SD,chargers,31,KC,chiefs,13
1971,1,1971091906,GB,packers,40,NYG,giants,42
1971,1,1971091905,STL,cardinals,17,WAS,redskins,24
1971,1,1971091904,DEN,broncos,10,MIA,dolphins,10
1971,1,1971091903,NE,patriots,20,OAK,raiders,6
1971,1,1971091902,CLE,browns,31,HOU,oilers,0
1971,1,1971091907,ATL,falcons,20,SF,49ers,17
1971,1,1971091900,CIN,bengals,37,PHI,eagles,14
1971,1,1971091901,BAL,colts,22,NYJ,jets,0
1971,1,1971091911,NO,saints,24,LA,rams,20
1971,1,1971091910,BUF,bills,37,DAL,cowboys,49
1971,1,1971091909,SD,chargers,21,KC,chiefs,14
1971,1,1971091908,CHI,bears,17,PIT,steelers,15
1971,1,1971092000,DET,lions,13,MIN,vikings,16
1971,2,1971092603,SD,chargers,0,OAK,raiders,34
1971,2,1971092602,MIN,vikings,17,CHI,bears,20
1971,2,1971092601,NE,patriots,7,DET,lions,34
1971,2,1971092600,PHI,eagles,7,DAL,cowboys,42
1971,2,1971092611,HOU,oilers,16,KC,chiefs,20
1971,2,1971092604,PIT,steelers,21,CIN,bengals,10
1971,2,1971092610,NYG,giants,3,WAS,redskins,30
1971,2,1971092609,BAL,colts,13,CLE,browns,14
1971,2,1971092608,NO,saints,20,SF,49ers,38
1971,2,1971092607,GB,packers,34,DEN,broncos,13
1971,2,1971092606,LA,rams,20,ATL,falcons,20
1971,2,1971092605,BUF,bills,14,MIA,dolphins,29
1971,2,1971092700,STL,cardinals,17,NYJ,jets,10
1971,3,1971100305,STL,cardinals,20,NYG,giants,21
1971,3,1971100304,DEN,broncos,3,KC,chiefs,16
1971,3,1971100303,GB,packers,20,CIN,bengals,17
1971,3,1971100302,NE,patriots,3,BAL,colts,23
1971,3,1971100301,PHI,eagles,3,SF,49ers,31
1971,3,1971100306,DAL,cowboys,16,WAS,redskins,20
1971,3,1971100300,DET,lions,41,ATL,falcons,38
1971,3,1971100311,PIT,steelers,21,SD,chargers,17
1971,3,1971100310,LA,rams,17,CHI,bears,3
1971,3,1971100309,MIA,dolphins,10,NYJ,jets,14
1971,3,1971100308,HOU,oilers,13,NO,saints,13
1971,3,1971100307,MIN,vikings,19,BUF,bills,0
1971,3,1971100400,CLE,browns,20,OAK,raiders,34
1971,4,1971101011,DET,lions,31,GB,packers,28
1971,4,1971101010,BUF,bills,0,BAL,colts,43
1971,4,1971101009,DEN,broncos,16,OAK,raiders,27
1971,4,1971101008,CLE,browns,27,PIT,steelers,17
1971,4,1971101007,CHI,bears,35,NO,saints,14
1971,4,1971101006,PHI,eagles,0,MIN,vikings,13
1971,4,1971101005,KC,chiefs,31,SD,chargers,10
1971,4,1971101004,ATL,falcons,9,STL,cardinals,26
1971,4,1971101003,SF,49ers,13,LA,rams,20
1971,4,1971101002,NE,patriots,20,NYJ,jets,0
1971,4,1971101001,WAS,redskins,22,HOU,oilers,13
1971,4,1971101000,CIN,bengals,13,MIA,dolphins,23
1971,4,1971101100,DAL,cowboys,20,NYG,giants,13
1971,5,1971101711,MIA,dolphins,41,NE,patriots,3
1971,5,1971101710,WAS,redskins,20,STL,cardinals,0
1971,5,1971101709,DEN,broncos,20,SD,chargers,16
1971,5,1971101708,NYG,giants,7,BAL,colts,31
1971,5,1971101707,SF,49ers,13,CHI,bears,0
1971,5,1971101706,NO,saints,24,DAL,cowboys,14
